ts_code,detect_date,note,status,status_reason,buy_date,buy_time,buy_price,initial_stop_price,initial_r,exit_date,exit_time,exit_price,exit_reason,hold_days,pnl_amount,pnl_pct,pnl_r,max_favorable_excursion_r,max_adverse_excursion_r,peak_stop_price,entry_eligible,entry_reason,entry_buy_date,entry_buy_time,entry_buy_price,entry_detect_prev_high,entry_detect_day_open,entry_detect_day_close,entry_detect_day_low,entry_detect_day_high,entry_detect_day_volume,entry_day2_volume_1430,entry_pullback_ratio,entry_has_long_lower_shadow,entry_stabilized_after_1400,entry_gap_unfilled,entry_gap_size,entry_initial_stop_price,entry_initial_r,entry_exception
300442.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,53.15,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,53.15,54.5,54.6,55.92,54.56,57.35,54156022.0,33675711.0,2.0984848484848504,False,False,False,0.060000000000002274,,,
300571.SZ,2025-09-25,gaps up,skipped,pullback_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,35.34,,,,,,,,,,,,,,False,pullback_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,35.34,35.95,36.5,36.61,36.5,37.9,15840609.0,8246400.0,11.545454545454568,True,False,False,0.5499999999999972,,,
300617.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,37.47,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,37.47,35.35,35.87,36.4,35.83,36.89,8411015.0,9882920.0,0.0,False,False,True,0.4799999999999969,,,
300697.SZ,2025-09-25,gaps up,skipped,reversal_rule,2025-09-26,2025-09-26 14:30:00,17.81,,,,,,,,,,,,,,False,reversal_rule,2025-09-26,2025-09-26 14:30:00,17.81,16.91,19.0,17.42,17.34,19.48,57699995.0,40643890.0,0.0,False,False,True,0.4299999999999997,,,
300926.SZ,2025-09-25,gaps up,skipped,pullback_rule,2025-09-26,2025-09-26 14:30:00,31.99,,,,,,,,,,,,,,False,pullback_rule,2025-09-26,2025-09-26 14:30:00,31.99,31.48,32.01,33.05,31.82,34.3,16078648.0,7659571.0,1.019230769230769,True,False,True,0.33999999999999986,,,
300963.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,18.83,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,18.83,18.35,18.57,19.96,18.57,21.0,55711789.0,30629271.0,0.8129496402877713,False,False,True,0.21999999999999886,,,
301137.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,36.21,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,36.21,30.76,31.55,36.31,31.54,36.31,21190050.0,27531701.0,0.02100840336134483,False,False,True,0.7799999999999976,,,
301189.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,33.47,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,33.47,34.38,34.8,34.47,34.4,35.88,2258527.0,1338100.0,0.6756756756756739,False,False,False,0.01999999999999602,,,
301191.SZ,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,125.02,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,125.02,116.2,117.29,117.2,116.54,122.88,6221924.0,7636039.0,0.0,False,False,True,0.3400000000000034,,,
301199.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,27.66,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,27.66,28.4,28.77,28.59,28.56,30.19,5952740.0,3054515.0,0.5705521472392627,False,False,False,0.16000000000000014,,,
301202.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,45.5,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,45.5,46.36,46.66,47.85,46.5,49.4,5876159.0,2977953.0,1.9747899159663798,False,False,False,0.14000000000000057,,,
301235.SZ,2025-09-25,gaps up,traded,completed,2025-09-26,2025-09-26 14:30:00,33.92,32.224,1.696000000000005,2025-10-13,2025-10-13 09:31:00,32.224,trailing_stop,6.0,-1.696000000000005,-0.05000000000000015,-1.0,0.24764150943396254,-1.3679245283018828,32.224,True,eligible,2025-09-26,2025-09-26 14:30:00,33.92,32.34,32.59,34.41,32.51,36.61,7984594.0,3775900.0,0.26923076923076744,True,True,True,0.1699999999999946,32.224,1.696000000000005,
301289.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,51.01,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,51.01,51.39,52.88,52.16,51.47,54.87,2824987.0,1469530.0,0.3382352941176468,False,False,False,0.0799999999999983,,,
301500.SZ,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,16.34,,,,,,,,,,,,,,False,pullback_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,16.34,16.17,16.86,17.08,16.86,17.8,22535996.0,13465752.0,3.363636363636374,False,False,True,0.6899999999999977,,,
600063.SH,2025-09-25,gaps up,skipped,volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,6.07,,,,,,,,,,,,,,False,volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,6.07,5.69,6.09,5.83,5.77,6.09,108351983.0,177456097.0,0.0,False,False,False,0.07999999999999918,,,
600276.SH,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,70.35,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,70.35,70.38,72.4,72.27,71.55,73.08,73903918.0,64083253.0,1.254901960784314,False,False,False,1.1700000000000017,,,
600353.SH,2025-09-25,gaps up,skipped,pullback_rule,2025-09-26,2025-09-26 14:30:00,17.1,,,,,,,,,,,,,,False,pullback_rule,2025-09-26,2025-09-26 14:30:00,17.1,16.98,17.1,17.79,17.1,18.1,57765971.0,30769204.0,1.0,False,True,True,0.120000000000001,,,
600363.SH,2025-09-25,gaps up,skipped,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,60.81,,,,,,,,,,,,,,False,pullback_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,60.81,62.11,62.99,63.09,62.93,66.18,16710295.0,10168106.0,22.799999999999688,False,False,False,0.8200000000000003,,,
600468.SH,2025-09-25,gaps up,skipped,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,6.93,,,,,,,,,,,,,,False,volume_rule;reversal_rule,2025-09-26,2025-09-26 14:30:00,6.93,6.55,6.63,6.73,6.62,6.96,102100446.0,113209565.0,0.0,False,False,True,0.07000000000000028,,,
601609.SH,2025-09-25,gaps up,skipped,reversal_rule,2025-09-26,2025-09-26 14:30:00,11.99,,,,,,,,,,,,,,False,reversal_rule,2025-09-26,2025-09-26 14:30:00,11.99,11.45,11.8,11.95,11.8,12.5,138268734.0,108642928.0,0.0,False,False,True,0.3500000000000014,,,
603011.SH,2025-09-25,gaps up,skipped,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,18.49,,,,,,,,,,,,,,False,pullback_rule;volume_rule;reversal_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,18.49,18.6,19.47,20.05,19.47,20.05,31144155.0,111350481.0,2.6896551724137883,False,False,False,0.8699999999999974,,,
603081.SH,2025-09-25,gaps up,traded,completed,2025-09-26,2025-09-26 14:30:00,13.26,12.741299999999999,0.5187000000000008,2025-10-16,2025-10-16 13:06:00,13.26,trailing_stop,9.0,0.0,0.0,0.0,1.1760169654906467,-0.9832272990167708,13.26,True,eligible,2025-09-26,2025-09-26 14:30:00,13.26,12.87,12.89,13.24,12.89,13.59,19151158.0,15171300.0,0.0,True,False,True,0.02000000000000135,12.741299999999999,0.5187000000000008,
603090.SH,2025-09-25,gaps up,skipped,volume_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,59.2,,,,,,,,,,,,,,False,volume_rule;gap_fill_rule,2025-09-26,2025-09-26 14:30:00,59.2,51.98,56.18,54.49,52.8,57.18,25667385.0,23042449.0,0.0,False,True,False,0.8200000000000003,,,
